Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
19179,2.2,Ideal,I,VS1,61.4,57.0,8.41,8.37,5.15,15092
10724,0.73,Ideal,G,VVS2,62.2,55.0,5.74,5.77,3.58,3183
8868,0.57,Ideal,H,SI1,61.8,55.0,5.31,5.37,3.3,1292
14203,1.0,Premium,I,SI2,62.6,56.0,6.4,6.34,3.99,3830
16379,1.17,Good,G,SI2,63.6,62.0,6.65,6.55,4.2,4010
21999,0.34,Premium,E,SI1,61.9,59.0,4.48,4.44,2.76,765
883,0.54,Good,G,VS1,59.0,62.0,5.3,5.28,3.12,1640
4193,0.31,Very Good,H,SI1,62.4,57.0,4.31,4.35,2.7,435
15284,0.56,Ideal,I,VS2,62.2,57.0,5.27,5.28,3.28,1417
26138,0.81,Very Good,F,SI1,62.2,56.0,5.97,5.99,3.72,3308
786,0.51,Ideal,D,VS2,62.1,56.0,5.16,5.11,3.19,1882
24376,0.28,Very Good,E,VVS1,62.1,57.0,4.17,4.21,2.6,707
2070,0.5,Ideal,H,VVS1,61.4,57.0,5.08,5.11,3.12,1684
18942,1.04,Ideal,E,SI1,62.0,57.0,6.47,6.5,4.02,4530
8816,1.5,Very Good,H,SI1,62.9,56.0,7.24,7.33,4.58,8058
22570,0.7,Very Good,F,VS2,62.9,58.0,5.63,5.65,3.55,2803
26949,0.35,Ideal,D,SI1,61.6,56.0,4.53,4.49,2.78,827
24423,0.25,Very Good,H,VVS1,60.1,62.0,4.08,4.11,2.46,450
19113,0.9,Ideal,E,SI1,62.0,56.0,6.18,6.2,3.84,5450
5370,1.25,Very Good,E,VS1,61.5,59.0,6.91,6.95,4.26,10285
14782,1.0,Ideal,D,SI1,60.6,56.0,6.54,6.5,3.95,5880
12450,0.32,Ideal,G,VS2,60.3,57.0,4.43,4.46,2.68,561
19398,0.32,Ideal,D,VVS2,61.7,55.0,4.39,4.42,2.72,790
13136,1.54,Fair,F,SI1,65.8,56.0,7.22,7.18,4.74,10954
16145,1.04,Very Good,G,SI1,59.2,61.0,6.63,6.68,3.94,4724
21392,0.71,Very Good,H,VS1,62.7,57.0,5.66,5.72,3.57,2559
23067,0.43,Very Good,F,VS2,61.1,57.0,4.86,4.9,2.98,905
16477,0.42,Ideal,G,VVS2,60.7,55.0,4.86,4.89,2.96,1031
12409,0.4,Ideal,J,SI1,62.2,57.0,4.71,4.74,2.94,552
15564,1.2,Very Good,E,SI2,61.4,58.0,6.81,6.88,4.2,6130
19499,0.71,Premium,D,VVS2,60.0,58.0,5.92,5.84,3.53,3618
22036,0.41,Good,H,SI1,63.8,56.0,4.69,4.74,3.01,683
2077,0.32,Ideal,E,VS1,61.6,57.0,4.39,4.35,2.69,972
10614,0.9,Very Good,H,VS1,62.1,57.0,6.17,6.23,3.85,4455
10164,1.51,Premium,I,SI1,62.7,61.0,7.33,7.27,4.58,8794
11760,0.8,Very Good,H,VS2,62.8,57.0,5.87,5.91,3.7,2808
18479,0.72,Ideal,H,VS2,61.2,57.0,5.79,5.77,3.54,3018
16161,1.5,Ideal,E,SI1,62.0,55.0,7.4,7.32,4.56,11489
4038,0.38,Ideal,D,VVS2,61.5,56.0,4.66,4.64,2.86,1257
25987,0.5,Very Good,D,SI1,62.5,58.0,5.06,4.98,3.14,1231
2666,0.72,Ideal,E,VVS1,61.4,57.0,5.74,5.79,3.54,4864
7841,0.38,Premium,F,VVS1,61.6,58.0,4.66,4.63,2.86,1257
2141,0.34,Ideal,F,VS2,62.6,54.0,4.48,4.46,2.8,880
8602,1.7,Ideal,H,VS1,,57.0,7.57,7.47,4.72,14266
5012,0.31,Ideal,G,VVS1,61.5,55.0,4.39,4.42,2.71,789
25364,0.42,Ideal,D,VS1,61.8,57.0,4.82,4.79,2.97,1388
9836,0.43,Very Good,F,SI1,62.9,59.0,4.79,4.84,3.03,792
19291,0.7,Very Good,E,VS2,61.8,59.0,5.65,5.68,3.5,2845
11119,0.3,Very Good,H,VVS1,63.4,55.0,4.3,4.28,2.72,878
14123,0.33,Premium,G,VS1,61.8,59.0,4.45,4.39,2.73,854
13085,0.55,Ideal,I,VVS1,61.7,56.0,5.29,5.24,3.25,1712
2562,0.71,Ideal,G,SI2,61.7,55.0,5.71,5.74,3.53,2266
25074,0.38,Very Good,E,VS2,61.2,56.0,4.67,4.71,2.87,740
18327,1.06,Premium,I,SI1,61.9,59.0,6.52,6.5,4.03,4452
7847,1.05,Very Good,G,VS2,62.8,57.0,6.45,6.49,4.06,6486
413,0.72,Premium,J,SI1,62.1,59.0,5.75,5.71,3.56,1987
24281,1.7,Ideal,E,SI1,60.1,57.0,7.71,7.74,4.64,14623
11518,1.01,Good,I,VS2,63.9,59.0,6.29,6.26,4.01,4197
13173,0.3,Ideal,H,VVS1,62.5,53.8,4.31,4.33,2.69,639
12751,1.03,Ideal,E,SI1,62.0,55.0,6.46,6.5,4.02,5411
13042,0.56,Ideal,E,VS2,61.1,57.0,5.37,5.33,3.27,2066
9697,0.75,Very Good,J,SI1,63.1,57.0,5.79,5.74,3.64,1958
13822,0.36,Ideal,D,VS2,61.0,56.0,4.63,4.59,2.81,1094
14284,1.7,Ideal,H,I1,62.6,54.0,7.63,7.58,4.77,7197
1537,0.32,Good,D,SI1,63.6,56.0,4.34,4.37,2.77,589
24069,0.57,Ideal,H,VS1,61.3,55.1,5.34,5.42,3.29,1720
1895,0.5,Very Good,H,VS1,64.6,56.0,4.97,5.06,3.24,1426
7702,0.54,Ideal,H,VS1,,56.0,5.24,5.23,3.22,1637
6155,0.71,Ideal,H,VVS1,62.1,54.0,5.7,5.76,3.56,2918
26648,0.92,Ideal,E,SI1,61.4,54.6,6.25,6.29,3.85,4258
23063,0.9,Premium,H,VS2,62.3,58.0,6.18,6.09,3.82,3919
14423,1.2,Ideal,E,VVS2,62.2,57.0,6.81,6.77,4.22,11839
11363,0.5,Premium,G,VVS2,62.2,61.0,5.09,5.07,3.16,1806
8482,1.5,Premium,I,VS2,61.1,60.0,7.33,7.36,4.49,9471
23886,0.38,Ideal,F,SI1,61.1,57.0,4.7,4.72,2.88,660
13320,1.54,Premium,G,SI1,61.8,59.0,7.37,7.32,4.54,11209
22760,1.7,Premium,E,SI2,59.8,59.0,7.76,7.66,4.61,9596
2352,0.9,Premium,H,VVS2,62.0,58.0,6.16,6.13,3.81,4355
753,1.01,Premium,G,SI2,62.4,58.0,6.41,6.38,3.99,4442
17427,1.4,Very Good,I,SI1,61.3,59.0,7.19,7.23,4.42,7644
21507,2.02,Very Good,G,SI2,62.8,55.0,8.06,8.11,5.08,15877
6896,0.5,Fair,G,I1,64.9,57.0,5.01,4.97,3.24,727
12947,0.3,Ideal,H,VS2,61.7,57.0,4.28,4.32,2.65,454
23272,0.32,Ideal,E,VVS2,62.3,56.0,4.37,4.4,2.73,842
14860,1.0,Fair,H,SI2,63.7,54.0,6.42,6.27,4.06,3164
17019,1.0,Ideal,G,VVS2,59.8,54.0,6.58,6.54,3.92,7885
17355,0.57,Ideal,E,VS2,62.1,55.0,5.37,5.33,3.32,1778
18586,1.54,Very Good,E,SI2,59.0,62.0,7.56,7.59,4.47,7877
23152,1.25,Premium,I,VS1,59.4,60.0,7.1,7.03,4.2,5331
13420,0.72,Very Good,I,VVS2,62.5,56.0,5.7,5.72,3.57,2530
25509,0.9,Very Good,J,SI2,63.3,59.0,6.08,6.12,3.86,2973
25654,0.51,Ideal,D,VS1,62.5,57.0,5.13,5.08,3.19,1873
26085,0.81,Premium,I,VVS2,61.9,60.0,5.91,5.86,3.64,2795
9513,0.57,Very Good,I,SI1,61.8,57.0,5.31,5.34,3.29,1173
25310,0.74,Ideal,H,SI1,62.1,56.0,5.77,5.83,3.6,2870
2362,0.7,Premium,G,SI1,61.8,59.0,5.68,5.59,3.48,2184
9633,1.01,Good,G,VS2,64.4,58.0,6.23,6.31,4.04,5418
6607,0.76,Ideal,J,SI1,61.9,53.0,5.85,5.92,3.64,1859
5803,0.8,Ideal,G,VS2,62.2,56.0,5.94,5.87,3.67,2834
24518,0.7,Good,F,VS1,59.7,63.0,5.76,5.79,3.45,2819
24911,1.2,Ideal,I,VS2,63.2,59.0,6.73,6.68,4.24,5699
24562,0.31,Ideal,F,IF,62.3,53.0,4.35,4.38,2.72,914
11006,0.7,Ideal,I,SI1,62.6,56.0,5.66,5.69,3.55,2187
8727,1.06,Premium,D,SI2,60.9,60.0,6.55,6.52,3.98,4155
19384,1.58,Premium,D,SI2,59.6,59.0,7.67,7.61,4.55,10934
6889,0.72,Ideal,J,VVS2,61.6,56.0,5.76,5.73,3.54,1996
13547,0.35,Ideal,E,SI2,61.4,56.0,4.51,4.55,2.78,491
11727,0.39,Ideal,E,VVS2,62.1,54.6,4.67,4.7,2.91,1100
15819,0.38,Ideal,E,VVS2,61.6,55.0,4.72,4.67,2.89,1176
19823,1.51,Premium,F,SI2,61.8,59.0,7.36,7.3,4.53,7441
21305,0.72,Very Good,D,VS2,61.0,59.0,5.74,5.77,3.51,2697
23708,1.04,Premium,E,VS2,61.1,59.0,6.56,6.54,4.0,7175
669,1.5,Very Good,G,VVS2,60.9,56.0,7.34,7.37,4.48,12798
26237,1.6,Ideal,F,VS2,60.2,55.5,7.6,7.66,4.59,16240
1426,1.37,Very Good,I,SI2,62.2,59.0,7.07,7.17,4.43,5834
2563,1.02,Very Good,F,VS2,62.8,57.0,6.36,6.41,4.01,6911
23438,0.3,Ideal,G,SI1,62.2,55.0,4.27,4.32,2.67,422
4019,0.3,Very Good,D,SI1,60.6,60.0,4.3,4.32,2.61,552
16496,1.01,Very Good,H,SI1,62.1,60.0,6.4,6.44,3.99,4432
2668,0.41,Ideal,F,VS2,60.8,56.0,4.8,4.81,2.92,863
8913,0.83,Ideal,F,SI1,62.8,56.0,5.97,6.01,3.76,3482
18196,0.31,Ideal,E,IF,62.2,54.0,4.33,4.35,2.7,987
15812,1.58,Ideal,E,SI1,,55.0,7.53,7.5,4.61,11294
4994,0.34,Very Good,E,SI2,62.5,59.0,4.43,4.46,2.78,477
2406,1.01,Ideal,H,VS2,60.6,57.0,6.54,6.49,3.95,5317
18782,0.26,Very Good,H,SI1,61.9,55.0,4.07,4.11,2.53,337
20919,1.52,Premium,F,SI2,62.3,59.0,7.37,7.33,4.58,8342
25395,0.7,Ideal,G,VVS2,59.9,58.0,5.78,5.8,3.47,3234
15136,1.05,Ideal,G,VS2,61.9,56.0,6.52,6.56,4.05,6486
18973,1.09,Very Good,F,VS2,61.4,54.0,6.66,6.7,4.1,6990
17303,1.2,Very Good,H,SI1,60.8,58.0,6.8,6.85,4.15,6077
2378,0.32,Premium,E,VVS2,61.5,58.0,4.36,4.42,2.7,842
23214,1.21,Premium,I,SI1,61.6,58.0,6.89,6.84,4.23,5353
1976,2.03,Premium,G,I1,61.1,58.0,8.11,8.06,4.94,6377
11490,1.57,Very Good,H,VS2,63.4,56.0,7.46,7.4,4.71,9407
15217,0.3,Ideal,E,VS2,61.4,56.0,4.33,4.36,2.67,621
25620,1.24,Ideal,H,VS2,61.4,57.0,6.92,6.88,4.24,5683
14867,1.17,Premium,D,VS1,61.7,59.0,6.77,6.72,4.16,10115
22937,0.32,Premium,E,VS2,61.2,59.0,4.4,4.43,2.7,702
22298,1.06,Very Good,F,SI2,61.8,56.4,6.51,6.56,4.04,5258
9256,0.57,Premium,D,VS2,60.4,57.0,5.38,5.35,3.24,1775
4872,1.06,Very Good,I,SI1,60.2,59.0,6.62,6.67,4.0,4507
12923,0.7,Premium,E,SI1,62.0,60.0,5.72,5.67,3.53,2444
11810,0.5,Ideal,E,VS2,,55.0,5.12,5.14,3.15,1614
21490,1.54,Very Good,I,SI2,59.4,61.0,7.49,7.56,4.47,7589
1975,1.21,Premium,G,VS2,62.8,59.0,6.84,6.76,4.27,8402
10387,1.24,Premium,G,VS1,62.0,59.0,6.88,6.92,4.28,7660
25673,2.14,Premium,I,VS2,,59.0,8.43,8.39,5.0,15559
19132,0.31,Good,J,SI1,63.5,55.0,4.3,4.33,2.74,363
12099,0.55,Very Good,I,SI1,63.6,57.0,5.15,5.19,3.29,1149
16060,0.5,Premium,G,VVS2,61.6,60.0,5.1,5.13,3.15,1838
21389,1.3,Ideal,G,VS1,62.0,55.0,6.98,7.02,4.34,10038
24077,0.41,Very Good,D,VVS2,61.2,62.0,4.78,4.82,2.94,1295
22584,0.33,Ideal,F,IF,61.2,56.0,4.47,4.49,2.74,1240
3654,0.63,Premium,E,SI2,58.9,59.0,5.64,5.6,3.31,1169
20218,1.58,Premium,G,VS1,62.4,60.0,7.46,7.38,4.63,14451
1264,1.3,Very Good,H,SI2,62.8,58.0,6.93,7.01,4.38,6140
21169,0.32,Ideal,H,VS2,61.2,55.0,4.41,4.45,2.71,523
5501,0.92,Premium,H,SI1,59.0,59.0,6.36,6.31,3.74,3709
20738,0.3,Ideal,G,VVS1,61.7,55.0,4.31,4.35,2.67,747
18299,1.14,Premium,D,I1,61.8,59.0,6.62,6.74,4.13,3950
14470,0.61,Very Good,I,SI1,63.4,55.0,5.39,5.43,3.43,1356
6296,0.25,Ideal,F,VS2,62.9,55.0,4.01,4.05,2.53,535
6118,0.9,Very Good,E,SI1,63.5,55.0,6.22,6.12,3.92,3508
1784,1.02,Very Good,D,SI1,63.3,60.0,6.33,6.38,4.02,5778
26374,0.7,Very Good,I,VVS2,63.4,59.0,5.6,5.57,3.54,2415
8751,1.53,Ideal,E,SI2,61.2,57.0,7.42,7.46,4.55,10339
15971,0.31,Very Good,E,VVS2,61.5,55.0,4.37,4.41,2.7,710
22523,0.53,Ideal,J,VS2,62.6,53.0,5.21,5.24,3.27,1038
17991,1.07,Very Good,G,SI2,62.9,59.0,6.51,6.58,4.12,4321
18638,0.9,Good,F,SI2,57.9,62.0,6.23,6.35,3.64,3470
6943,0.71,Premium,G,SI2,60.8,59.0,5.7,5.74,3.48,2913
5997,1.73,Premium,G,VS2,62.9,58.0,7.65,7.58,4.79,16960
7455,0.39,Ideal,H,VVS2,62.0,55.0,4.68,4.7,2.91,794
12814,2.03,Premium,J,SI2,62.7,59.0,8.08,8.02,5.05,12380
3052,0.36,Very Good,E,SI1,61.3,56.0,4.58,4.62,2.82,631
13204,0.41,Ideal,E,VVS2,61.8,57.0,4.8,4.75,2.95,1243
16498,0.53,Ideal,D,SI2,60.4,57.0,5.26,5.3,3.19,1314
17153,0.3,Premium,F,VVS2,62.4,58.0,4.28,4.25,2.66,945
21175,0.74,Premium,E,VS1,60.9,62.0,5.83,5.8,3.54,2999
25674,0.26,Very Good,D,VS1,63.3,57.0,4.03,4.06,2.56,420
8145,0.33,Ideal,G,VS1,62.1,55.0,4.46,4.43,2.76,854
14134,1.01,Very Good,E,SI1,62.9,58.0,6.35,6.41,4.01,5499
3051,1.01,Fair,F,VS2,65.2,52.0,6.31,6.29,4.11,5090
22420,0.32,Ideal,G,VS1,62.3,54.0,4.37,4.39,2.73,645
13002,0.3,Premium,G,VVS2,62.0,60.0,4.25,4.33,2.66,684
1245,0.46,Ideal,J,VS2,61.4,56.0,4.96,5.0,3.06,746
15540,0.91,Premium,H,VS2,62.5,59.0,6.19,6.09,3.84,4018
19696,0.33,Premium,G,VVS2,60.6,58.0,4.5,4.47,2.72,965
3629,0.3,Premium,G,VVS1,61.8,59.0,4.28,4.33,2.66,789
10651,0.7,Good,D,SI2,58.5,65.0,5.79,5.76,3.38,2310
20527,0.7,Very Good,F,SI1,59.8,60.0,5.75,5.83,3.46,2196
24061,0.4,Ideal,E,VS2,62.3,56.0,4.78,4.72,2.96,1025
21931,0.32,Very Good,E,SI1,63.5,56.0,4.38,4.34,2.77,672
5560,0.71,Ideal,I,VVS2,61.4,58.0,5.7,5.76,3.52,2559
24577,1.01,Very Good,G,VVS2,62.5,54.0,6.38,6.41,4.0,7137
7578,0.3,Ideal,F,SI1,62.3,53.9,4.28,4.31,2.68,499
22211,1.02,Premium,F,VS2,61.3,58.0,6.42,6.54,3.97,6479
13804,0.47,Very Good,G,VVS1,60.6,55.0,5.05,5.09,3.07,1780
1592,0.75,Premium,D,SI2,61.3,59.0,5.88,5.83,3.59,1858
2548,1.02,Ideal,G,VS2,61.9,53.0,6.5,6.48,4.02,6169
17468,0.71,Ideal,F,SI1,61.5,56.0,5.76,5.69,3.52,2633
13744,1.27,Very Good,I,SI1,60.7,61.0,6.97,6.91,4.21,6559
20263,0.7,Very Good,H,VS1,61.5,58.0,5.66,5.72,3.5,2394
22886,0.55,Ideal,H,SI2,61.4,55.0,5.27,5.29,3.24,959
23273,1.17,Ideal,G,VS1,59.4,57.0,6.93,6.87,4.1,7155
5348,0.3,Premium,D,VS2,62.8,59.0,4.28,4.26,2.68,911
16156,0.61,Ideal,F,VS2,62.4,55.0,5.42,5.45,3.39,2002
15672,0.56,Ideal,D,VS2,62.2,56.0,5.28,5.24,3.27,2066
12942,1.0,Very Good,G,VVS2,59.8,59.0,6.47,6.51,3.88,7584
15445,1.04,Premium,G,VS2,61.8,58.0,6.51,6.46,4.01,6709
26499,1.2,Very Good,G,SI1,63.5,56.0,6.77,6.7,4.28,6666
5657,0.78,Ideal,G,SI2,61.7,54.0,5.93,5.97,3.67,2485
22754,0.34,Ideal,E,VVS1,61.9,56.0,4.47,4.51,2.78,1014
16588,1.5,Premium,D,SI2,58.7,57.0,7.48,7.42,4.37,9173
22138,2.25,Ideal,H,SI1,62.4,56.0,8.4,8.37,5.23,14348
24043,1.5,Good,I,SI1,62.9,60.0,7.12,7.16,4.49,8161
11925,0.72,Ideal,H,VVS1,62.2,56.0,5.72,5.75,3.57,2946
4040,1.61,Premium,F,VS2,61.6,61.0,7.54,7.47,4.62,14833
9672,1.24,Very Good,E,VS1,62.0,58.0,6.9,6.96,4.3,10185
21836,0.31,Ideal,E,VVS1,62.3,57.0,4.32,4.35,2.7,936
2379,0.72,Ideal,F,VS2,61.1,56.0,5.92,5.8,3.55,3226
3165,0.77,Premium,H,SI1,60.9,60.0,5.89,5.87,3.58,2457
11624,1.2,Very Good,F,SI1,61.9,58.0,6.75,6.82,4.2,6985
1163,0.31,Very Good,F,VS2,62.9,58.0,4.27,4.31,2.7,625
7632,1.5,Premium,E,I1,61.5,58.0,7.38,7.2,4.5,4032
19713,1.07,Very Good,E,VS2,62.5,57.0,6.53,6.6,4.1,6120
25907,1.24,Ideal,E,SI1,63.5,55.0,6.86,6.82,4.35,7701
26318,0.71,Very Good,I,VS1,62.3,60.0,5.69,5.73,3.56,2326
24212,0.81,Very Good,E,SI1,60.3,60.0,6.07,6.1,3.67,2797
25800,0.5,Good,D,SI1,64.1,56.0,5.03,4.98,3.21,1235
18914,0.4,Very Good,F,VS1,63.4,54.0,4.68,4.72,2.98,909
10290,1.31,Ideal,H,VS1,62.4,56.0,7.0,6.98,4.36,8392
24500,1.87,Premium,I,SI2,60.3,61.0,7.95,7.91,4.78,11105
7196,0.87,Very Good,J,SI1,63.1,60.0,6.03,5.96,3.78,2379
19865,1.33,Fair,E,SI2,65.0,57.0,6.93,6.89,4.49,4916
19275,1.1,Ideal,G,SI2,62.6,56.0,6.64,6.58,4.14,5535
22706,0.55,Good,J,VS2,64.1,54.0,5.18,5.21,3.33,1034
7951,1.04,Premium,D,SI2,58.3,58.0,6.67,6.63,3.88,3780
8055,1.01,Good,G,SI2,63.8,53.0,6.41,6.31,4.06,4185
14020,0.36,Premium,E,SI1,60.9,60.0,4.61,4.56,2.79,810
15153,1.21,Very Good,D,VS2,62.6,59.0,6.72,6.79,4.23,8969
18372,0.4,Premium,E,SI1,61.0,59.0,4.74,4.71,2.88,882
1004,0.33,Ideal,G,IF,61.6,53.0,4.43,4.47,2.74,984
26495,0.33,Premium,G,VVS2,59.5,60.0,4.55,4.52,2.7,965
3257,0.31,Ideal,D,VS2,62.5,56.0,4.29,4.32,2.69,734
12270,0.3,Ideal,F,SI1,62.3,54.0,4.3,4.27,2.67,641
21761,0.4,Very Good,E,SI1,62.2,62.0,4.66,4.69,2.91,687
11541,0.93,Premium,H,VS2,60.3,61.0,6.39,6.25,3.81,3937
7076,0.31,Premium,D,VS1,,58.0,4.45,4.4,2.64,1011
25573,0.7,Very Good,E,SI1,62.3,58.0,5.6,5.67,3.51,2476
2757,1.23,Premium,I,VS2,61.7,58.0,6.85,6.87,4.23,5521
8747,0.58,Ideal,D,SI2,61.2,57.0,5.4,5.36,3.29,1442
13318,1.04,Premium,H,VS2,62.7,61.0,6.48,6.44,4.05,5416
17053,0.43,Premium,E,VVS2,60.8,57.0,4.92,4.89,2.98,1304
10482,0.67,Ideal,G,IF,61.6,55.0,5.61,5.65,3.47,3271
25487,0.5,Ideal,G,VVS2,62.8,57.0,5.07,5.05,3.18,1858
15182,0.73,Ideal,G,VVS2,61.3,57.0,5.84,5.81,3.57,2869
4066,1.13,Ideal,G,VS1,61.7,54.0,6.77,6.71,4.16,7404
20086,0.34,Ideal,E,SI1,,55.0,4.47,4.51,2.79,596
18089,1.25,Premium,G,VVS1,62.0,58.0,6.96,6.87,4.29,7389
14898,0.33,Very Good,F,VS2,63.2,56.0,4.41,4.39,2.78,854
5940,0.41,Very Good,F,VS2,62.6,58.0,4.75,4.81,2.99,863
91,0.5,Ideal,F,VVS2,62.3,57.0,5.06,5.08,3.16,1850
25788,0.91,Good,E,SI1,60.2,60.0,6.17,6.26,3.74,4523
13981,0.54,Premium,G,VS1,61.1,59.0,5.2,5.24,3.19,1684
2133,0.3,Premium,D,VS2,60.6,59.0,4.36,4.28,2.62,911
7111,0.3,Ideal,G,VS2,60.8,57.0,4.38,4.33,2.65,630
4267,0.67,Good,G,VS2,57.5,60.1,5.78,5.83,3.34,2131
20564,0.4,Ideal,H,VS1,61.1,57.0,4.74,4.78,2.91,815
13688,1.25,Premium,D,SI1,62.4,58.0,6.89,6.83,4.28,7924
23709,0.7,Premium,J,VS2,61.2,60.0,5.7,5.73,3.5,1843
14394,0.38,Ideal,G,VVS1,61.9,56.0,4.67,4.7,2.9,993
1392,0.51,Very Good,H,VS2,,57.0,5.22,5.25,3.13,1251
22473,0.31,Premium,G,VS1,,58.0,4.31,4.36,2.69,542
8420,0.32,Premium,G,VS2,62.3,58.0,4.36,4.41,2.73,561
19059,0.54,Ideal,G,VS2,61.2,56.0,5.25,5.26,3.22,1605
22353,0.39,Ideal,F,VVS1,61.7,57.0,4.68,4.71,2.89,1148
6687,1.57,Ideal,H,SI1,62.4,56.0,7.42,7.45,4.64,11068
16017,0.28,Very Good,F,VVS2,60.6,59.0,4.22,4.26,2.57,642
1129,0.51,Ideal,D,VVS2,61.3,57.0,5.17,5.14,3.16,2742
23307,0.62,Ideal,D,SI1,61.6,55.0,5.49,5.51,3.39,1934
17778,0.72,Ideal,H,VVS1,,55.0,5.74,5.77,3.57,2958
12411,1.16,Ideal,H,SI2,62.2,55.7,6.68,6.74,4.18,5260
752,0.43,Ideal,G,IF,61.8,55.0,4.85,4.89,3.01,1433
8955,0.33,Ideal,F,IF,61.2,56.0,4.48,4.5,2.75,957
7478,0.46,Ideal,H,SI1,61.2,56.0,4.97,5.0,3.05,1299
13521,1.01,Very Good,E,SI2,62.2,58.0,6.36,6.43,3.98,4575
24894,0.51,Very Good,I,SI1,63.5,60.0,5.03,5.05,3.2,1046
22775,0.46,Ideal,G,VVS2,62.4,54.4,4.93,4.98,3.09,1306
12487,1.02,Good,I,SI2,63.6,56.0,6.37,6.4,4.06,3786
4398,0.71,Premium,G,SI1,,62.0,5.92,5.83,3.46,2450
14720,1.52,Premium,J,VS1,62.0,59.0,7.34,7.36,4.56,8110
18924,0.63,Premium,E,VS1,60.4,58.0,5.59,5.64,3.39,2171
21215,0.59,Premium,F,SI1,61.7,60.0,5.37,5.39,3.32,1412
25453,0.75,Ideal,F,SI1,61.5,55.0,5.88,5.9,3.62,3336
21847,0.71,Ideal,G,VVS2,61.5,57.0,5.73,5.75,3.53,2893
15483,1.51,Premium,E,VS2,60.7,60.0,7.37,7.46,4.5,14709
4010,0.31,Ideal,G,VVS1,62.8,57.0,4.33,4.3,2.71,977
3360,0.41,Good,G,VVS1,61.0,61.0,4.77,4.8,2.92,986
12621,0.3,Ideal,F,VS2,62.0,55.0,4.33,4.31,2.68,776
25555,2.09,Premium,H,SI1,61.1,56.0,8.3,8.23,5.05,18559
19194,1.59,Ideal,E,SI2,62.3,55.0,7.52,7.48,4.67,11251
3874,1.1,Very Good,G,SI1,62.3,58.0,6.55,6.61,4.1,4997
868,1.5,Very Good,H,SI1,61.5,62.0,7.24,7.3,4.47,8791
19619,0.4,Ideal,E,VVS1,61.5,56.0,4.73,4.7,2.9,1397
17370,0.72,Ideal,H,VS2,61.7,57.0,5.74,5.77,3.55,2594
4281,0.71,Premium,H,VS2,62.0,54.0,5.73,5.69,3.54,2249
20129,0.71,Ideal,E,VS2,62.2,57.0,5.69,5.73,3.55,3073
19714,0.52,Very Good,I,SI1,62.5,59.0,5.06,5.12,3.18,978
20699,2.01,Good,I,VS2,65.0,57.0,7.85,7.99,5.15,17497
7072,0.35,Ideal,D,VS2,61.8,55.0,4.56,4.53,2.81,1063
4859,0.5,Very Good,F,SI1,62.3,60.0,5.07,5.11,3.17,1250
23322,0.72,Premium,G,SI1,61.3,56.0,5.79,5.76,3.54,2316
14199,0.34,Premium,H,VS2,61.7,60.0,4.51,4.47,2.77,689
26734,0.41,Ideal,G,VS2,60.9,56.0,4.82,4.84,2.94,949
10355,1.36,Ideal,H,VS2,59.9,57.0,7.2,7.22,4.32,9279
20613,0.72,Good,G,VS1,,57.8,5.85,5.87,3.4,2958
7910,1.09,Ideal,D,SI2,62.1,56.0,6.59,6.56,4.08,5258
17006,0.79,Premium,E,VVS1,62.8,60.0,5.89,5.8,3.67,4490
23572,0.7,Very Good,G,VS2,62.5,54.0,5.63,5.69,3.54,2562
14271,1.02,Premium,G,VS2,62.7,58.0,6.4,6.45,4.03,6058
8245,0.3,Good,H,SI1,63.4,58.0,4.21,4.24,2.68,421
25815,0.4,Premium,H,SI1,62.8,59.0,4.69,4.67,2.94,855
19054,0.56,Ideal,D,SI1,60.5,57.0,5.31,5.36,3.23,1723
10516,0.71,Ideal,H,SI1,61.1,57.0,5.71,5.75,3.5,2313
15125,0.3,Good,D,SI1,63.4,56.0,4.26,4.29,2.71,552
4343,0.34,Very Good,E,SI1,63.0,55.0,4.42,4.47,2.8,596
3008,0.3,Ideal,E,IF,62.2,55.0,4.32,4.36,2.7,957
9716,0.38,Premium,D,VS2,58.8,61.0,4.74,4.71,2.78,1117
20807,1.52,Premium,E,SI2,62.0,62.0,7.2,7.13,4.44,8810
19053,0.7,Very Good,H,VS1,59.5,60.0,5.74,5.76,3.42,2421
1098,0.23,Very Good,F,VVS2,62.9,57.0,3.9,3.95,2.47,505
17851,0.31,Ideal,F,VS2,62.0,56.0,4.39,4.35,2.71,802
913,0.41,Ideal,G,VVS2,61.1,55.0,4.8,4.83,2.94,1007
24130,0.7,Very Good,G,SI1,62.5,57.0,5.63,5.7,3.54,2106
21880,1.15,Very Good,G,VVS2,63.2,58.0,6.68,6.61,4.2,9068
24163,0.58,Very Good,F,SI1,62.6,57.0,5.24,5.36,3.32,1373
15199,0.55,Premium,E,SI1,,59.0,5.25,5.28,3.22,1551
1109,1.01,Premium,G,VS1,62.6,59.0,6.38,6.46,4.02,6499
11540,0.77,Good,E,SI2,58.1,63.0,6.02,6.06,3.5,2371
21633,0.51,Premium,I,SI1,62.7,59.0,5.09,5.06,3.18,1080
26335,0.31,Premium,G,VS2,61.0,56.0,4.37,4.35,2.66,698
26364,0.57,Ideal,E,SI1,61.8,57.0,5.28,5.33,3.28,1608
17836,0.53,Very Good,F,VS2,61.9,58.0,5.17,5.2,3.21,1631
15759,0.5,Premium,D,VS2,62.1,58.0,5.08,5.03,3.14,1845
